,CSP,Sexe,Salaire,Age
5610,Ouvrier,Homme,2223.92334776984,34
5611,Ouvrier,Homme,2224.24072710541,38
5612,Ouvrier,Homme,2224.27011456295,37
5613,Ouvrier,Homme,2224.54019129857,41
5614,Ouvrier,Homme,2224.92270613173,36
5615,Ouvrier,Homme,2226.26425684645,44
5616,Ouvrier,Homme,2227.43971554169,34
5617,Ouvrier,Homme,2228.0736772007,32
5618,Ouvrier,Homme,2228.99298124555,39
5619,Ouvrier,Homme,2229.90088900721,43
5620,Ouvrier,Homme,2231.49954062334,38
5621,Ouvrier,Homme,2234.5277006671,41
5622,Ouvrier,Homme,2235.73735452902,42
5623,Ouvrier,Homme,2235.94831399809,39
5624,Ouvrier,Homme,2238.40588712537,36
5625,Ouvrier,Homme,2238.64960075731,44
5626,Ouvrier,Homme,2239.13949267146,43
5627,Ouvrier,Homme,2239.75486746798,42
5628,Ouvrier,Homme,2239.92197363185,41
5629,Ouvrier,Homme,2240.01470399511,34
5630,Ouvrier,Homme,2241.10875813159,42
5631,Ouvrier,Homme,2241.19821104167,39
5632,Ouvrier,Homme,2241.22634381278,41
5633,Ouvrier,Homme,2241.5272194727,37
5634,Ouvrier,Homme,2241.66690139406,35
5635,Ouvrier,Homme,2241.97861965682,43
5636,Ouvrier,Homme,2243.27600667097,39
5637,Ouvrier,Homme,2243.89920832708,41
5638,Ouvrier,Homme,2244.13625351397,39
5639,Ouvrier,Homme,2246.47619362051,45
5640,Ouvrier,Homme,2247.11705484608,36
5641,Ouvrier,Homme,2247.42509487312,39
5642,Ouvrier,Homme,2247.65067988036,41
5643,Ouvrier,Homme,2248.95589232552,41
5644,Ouvrier,Homme,2249.56354334877,46
5645,Ouvrier,Homme,2250.5565343203,40
5646,Ouvrier,Homme,2251.08867020619,36
5647,Ouvrier,Homme,2251.46892659196,45
5648,Ouvrier,Homme,2251.70548798702,39
5649,Ouvrier,Homme,2251.8377314102,40
5650,Ouvrier,Homme,2251.89609035855,42
5651,Ouvrier,Homme,2252.14505280813,34
5652,Ouvrier,Homme,2252.6309767441,35
5653,Ouvrier,Homme,2253.72615825016,42
5654,Ouvrier,Homme,2254.02547730033,44
5655,Ouvrier,Homme,2254.30036870453,36
5656,Ouvrier,Homme,2254.50568991653,44
5657,Ouvrier,Homme,2257.44489132705,43
5658,Ouvrier,Homme,2257.93584853406,36
5659,Ouvrier,Homme,2258.09757247119,38
5660,Ouvrier,Homme,2258.7369562734,45
5661,Ouvrier,Homme,2258.81257646131,34
5662,Ouvrier,Homme,2260.40451267317,43
5663,Ouvrier,Homme,2260.62864765108,40
5664,Ouvrier,Homme,2261.00397352415,41
5665,Ouvrier,Homme,2261.17986389872,42
5666,Ouvrier,Homme,2262.55598383234,37
5667,Ouvrier,Homme,2263.02138773904,47
5668,Ouvrier,Homme,2263.41797716921,46
5669,Ouvrier,Homme,2264.36117359527,36
5670,Ouvrier,Homme,2264.50647323755,35
5671,Ouvrier,Homme,2265.20481111583,46
5672,Ouvrier,Homme,2265.47017879362,44
5673,Ouvrier,Homme,2265.50649096424,39
5674,Ouvrier,Homme,2265.79234712693,35
5675,Ouvrier,Homme,2266.01485749293,42
5676,Ouvrier,Homme,2266.29720200988,36
5677,Ouvrier,Homme,2266.40636555099,44
5678,Ouvrier,Homme,2267.1680152021,38
5679,Ouvrier,Homme,2268.81017217171,47
5680,Ouvrier,Homme,2268.95381298782,36
5681,Ouvrier,Homme,2268.9627219136,45
5682,Ouvrier,Homme,2269.05140509151,39
5683,Ouvrier,Homme,2269.14982762357,38
5684,Ouvrier,Homme,2269.19176907281,35
5685,Ouvrier,Homme,2269.98329238074,38
5686,Ouvrier,Homme,2270.09107004369,40
5687,Ouvrier,Homme,2270.77756413359,35
5688,Ouvrier,Homme,2271.81573013718,38
5689,Ouvrier,Homme,2271.81898008,38
5690,Ouvrier,Homme,2272.67420422976,35
5691,Ouvrier,Homme,2274.13480879522,37
5692,Ouvrier,Homme,2274.70823877139,45
5693,Ouvrier,Homme,2275.27962039382,39
5694,Ouvrier,Homme,2275.70413601191,38
5695,Ouvrier,Homme,2276.74548209543,47
5696,Ouvrier,Homme,2277.69536938986,39
5697,Ouvrier,Homme,2277.9401250177,35
5698,Ouvrier,Homme,2278.12952979254,44
5699,Ouvrier,Homme,2278.31577077722,40
5700,Ouvrier,Homme,2278.72997538583,41
5701,Ouvrier,Homme,2278.75230903054,39
5702,Ouvrier,Homme,2279.92453194007,44
5703,Ouvrier,Homme,2280.61799988033,43
5704,Ouvrier,Homme,2281.12578417126,36
5705,Ouvrier,Homme,2281.85261349069,36
5706,Ouvrier,Homme,2281.85345362682,36
5707,Ouvrier,Homme,2282.00812617866,38
5708,Ouvrier,Homme,2282.03907442045,44
5709,Ouvrier,Homme,2282.9251777023,35
5710,Ouvrier,Homme,2283.61973404255,38
5711,Ouvrier,Homme,2285.49785749919,38
5712,Ouvrier,Homme,2286.907787761,41
5713,Ouvrier,Homme,2288.46152503344,40
5714,Ouvrier,Homme,2290.97282168949,47
5715,Ouvrier,Homme,2291.01523844698,36
5716,Ouvrier,Homme,2292.29879444378,48
5717,Ouvrier,Homme,2294.50515433831,40
5718,Ouvrier,Homme,2294.95920331974,46
5719,Ouvrier,Homme,2295.85985006903,48
5720,Ouvrier,Homme,2296.61990997768,43
5721,Ouvrier,Homme,2296.97113945582,39
5722,Ouvrier,Homme,2297.01386452154,46
5723,Ouvrier,Homme,2297.01870201913,40
5724,Ouvrier,Homme,2298.53309907101,40
5725,Ouvrier,Homme,2299.21018715935,46
5726,Ouvrier,Homme,2300.35346693569,39
5727,Ouvrier,Homme,2300.62499494208,41
5728,Ouvrier,Homme,2301.00664564761,47
5729,Ouvrier,Homme,2301.16248173347,35
5730,Ouvrier,Homme,2302.08741669112,47
5731,Ouvrier,Homme,2303.06615912772,40
5732,Ouvrier,Homme,2303.52958438384,45
5733,Ouvrier,Homme,2303.65875061981,43
5734,Ouvrier,Homme,2303.66041254765,37
5735,Ouvrier,Homme,2304.20332624233,35
5736,Ouvrier,Homme,2304.43887447388,47
5737,Ouvrier,Homme,2304.44178575425,35
5738,Ouvrier,Homme,2304.6393765105,39
5739,Ouvrier,Homme,2304.65498954607,43
5740,Ouvrier,Homme,2305.1103876559,43
5741,Ouvrier,Homme,2305.39720603495,41
5742,Ouvrier,Homme,2305.78665752025,42
5743,Ouvrier,Homme,2306.11370015981,39
5744,Ouvrier,Homme,2306.18086723641,38
5745,Ouvrier,Homme,2306.19533171092,43
5746,Ouvrier,Homme,2307.047785504,44
5747,Ouvrier,Homme,2307.12068632598,46
5748,Ouvrier,Homme,2307.57953839669,47
5749,Ouvrier,Homme,2308.50901587973,46
5750,Ouvrier,Homme,2309.12700019805,43
5751,Ouvrier,Homme,2309.90918401608,35
5752,Ouvrier,Homme,2309.9498647583,46
5753,Ouvrier,Homme,2309.95663661454,46
5754,Ouvrier,Homme,2310.15983260435,47
5755,Ouvrier,Homme,2310.22758366968,41
5756,Ouvrier,Homme,2310.49720853614,45
5757,Ouvrier,Homme,2310.95521083861,39
5758,Ouvrier,Homme,2312.21988709598,45
5759,Ouvrier,Homme,2312.31720921894,36
5760,Ouvrier,Homme,2313.52678882372,47
5761,Ouvrier,Homme,2313.71791930334,41
5762,Ouvrier,Homme,2313.81670902919,45
5763,Ouvrier,Homme,2314.30123153736,37
5764,Ouvrier,Homme,2314.60668757801,37
5765,Ouvrier,Homme,2314.64166165114,40
5766,Ouvrier,Homme,2314.6704637427,44
5767,Ouvrier,Homme,2314.69976147691,46
5768,Ouvrier,Homme,2316.10805323078,48
5769,Ouvrier,Homme,2316.14355682049,38
5770,Ouvrier,Homme,2316.4829604623,46
5771,Ouvrier,Homme,2317.45994823416,47
5772,Ouvrier,Homme,2319.82779240018,40
5773,Ouvrier,Homme,2320.28846770649,46
5774,Ouvrier,Homme,2320.72798523332,47
5775,Ouvrier,Homme,2320.83827541031,42
5776,Ouvrier,Homme,2321.98329682354,43
5777,Ouvrier,Homme,2322.56128432675,39
5778,Ouvrier,Homme,2322.80322512439,40
5779,Ouvrier,Homme,2322.97349477549,45
5780,Ouvrier,Homme,2323.03535272449,37
5781,Ouvrier,Homme,2324.87362500543,42
5782,Ouvrier,Homme,2326.75333155157,45
5783,Ouvrier,Homme,2327.23842272315,49
5784,Ouvrier,Homme,2327.3760224645,43
5785,Ouvrier,Homme,2327.39163009424,47
5786,Ouvrier,Homme,2327.53344813015,47
5787,Ouvrier,Homme,2328.29277186574,37
5788,Ouvrier,Homme,2328.92290855711,38
5789,Ouvrier,Homme,2328.96251639571,45
5790,Ouvrier,Homme,2329.53683572193,40
5791,Ouvrier,Homme,2331.1060147402,41
5792,Ouvrier,Homme,2331.54813907751,36
5793,Ouvrier,Homme,2332.25327748675,44
5794,Ouvrier,Homme,2333.95024172546,46
5795,Ouvrier,Homme,2334.54005665689,43
5796,Ouvrier,Homme,2336.1603760715,43
5797,Ouvrier,Homme,2336.6499917132,48
5798,Ouvrier,Homme,2336.91057661435,50
5799,Ouvrier,Homme,2336.99031576315,39
5800,Ouvrier,Homme,2338.50360289965,39
5801,Ouvrier,Homme,2340.83299163127,38
5802,Ouvrier,Homme,2340.95684758408,37
5803,Ouvrier,Homme,2341.06600739661,45
5804,Ouvrier,Homme,2341.3271069136,50
5805,Ouvrier,Homme,2342.04006219191,41
5806,Ouvrier,Homme,2342.43260851336,49
5807,Ouvrier,Homme,2342.86302139028,40
5808,Ouvrier,Homme,2343.30369166804,41
5809,Ouvrier,Homme,2344.19138326789,40
5810,Ouvrier,Homme,2344.32031681239,37
5811,Ouvrier,Homme,2345.50143754822,36
5812,Ouvrier,Homme,2346.61711890222,39
5813,Ouvrier,Homme,2347.08376161912,39
5814,Ouvrier,Homme,2347.54613651749,36
5815,Ouvrier,Homme,2348.07603109645,37
5816,Ouvrier,Homme,2348.59741122551,40
5817,Ouvrier,Homme,2349.50824947461,37
5818,Ouvrier,Homme,2350.06561392914,42
5819,Ouvrier,Homme,2350.62335356835,41
5820,Ouvrier,Homme,2351.04963060762,37
5821,Ouvrier,Homme,2352.57790859326,49
5822,Ouvrier,Homme,2352.96077516635,49
5823,Ouvrier,Homme,2353.2030275857,36
5824,Ouvrier,Homme,2355.59025304624,46
5825,Ouvrier,Homme,2356.20416858732,48
5826,Ouvrier,Homme,2357.93501926773,50
5827,Ouvrier,Homme,2359.81269378695,48
5828,Ouvrier,Homme,2361.42368241089,50
5829,Ouvrier,Homme,2362.28318746319,39
5830,Ouvrier,Homme,2362.36514420924,40
5831,Ouvrier,Homme,2362.83086785968,43
5832,Ouvrier,Homme,2362.98148976687,43
5833,Ouvrier,Homme,2363.50771830707,42
5834,Ouvrier,Homme,2363.95695933021,47
5835,Ouvrier,Homme,2364.14961318478,41
5836,Ouvrier,Homme,2364.27102387753,40
5837,Ouvrier,Homme,2364.97428060262,38
5838,Ouvrier,Homme,2365.55674835938,38
5839,Ouvrier,Homme,2366.91428461467,49
5840,Ouvrier,Homme,2367.25918125078,40
5841,Ouvrier,Homme,2367.27306304827,41
5842,Ouvrier,Homme,2367.76946699391,47
5843,Ouvrier,Homme,2368.73471997389,45
5844,Ouvrier,Homme,2368.77945893663,41
5845,Ouvrier,Homme,2368.86676572432,38
5846,Ouvrier,Homme,2369.10395519826,46
5847,Ouvrier,Homme,2371.05462454812,41
5848,Ouvrier,Homme,2371.43943635498,40
5849,Ouvrier,Homme,2371.88177172554,48
5850,Ouvrier,Homme,2372.82093501178,51
5851,Ouvrier,Homme,2374.50217052873,50
5852,Ouvrier,Homme,2374.86320695361,41
5853,Ouvrier,Homme,2375.15300173152,44
5854,Ouvrier,Homme,2375.35714207231,37
5855,Ouvrier,Homme,2375.52067509834,48
5856,Ouvrier,Homme,2375.911418506,43
5857,Ouvrier,Homme,2376.09586217409,41
5858,Ouvrier,Homme,2376.62414447212,47
5859,Ouvrier,Homme,2377.13580105844,41
5860,Ouvrier,Homme,2379.40735931356,41
5861,Ouvrier,Homme,2380.62830736691,43
5862,Ouvrier,Homme,2381.0318126701,41
5863,Ouvrier,Homme,2381.44410108652,50
5864,Ouvrier,Homme,2381.49102888005,45
5865,Ouvrier,Homme,2381.50057938254,47
5866,Ouvrier,Homme,2381.63383804505,44
5867,Ouvrier,Homme,2381.88625023919,46
5868,Ouvrier,Homme,2382.68329676513,45
5869,Ouvrier,Homme,2382.86028259947,50
5870,Ouvrier,Homme,2383.93675097634,45
5871,Ouvrier,Homme,2384.5230894856,42
5872,Ouvrier,Homme,2384.82357394519,48
5873,Ouvrier,Homme,2386.52287472123,43
5874,Ouvrier,Homme,2387.51680552822,51
5875,Ouvrier,Homme,2387.72877854984,50
5876,Ouvrier,Homme,2390.87021797939,49
5877,Ouvrier,Homme,2390.96385519831,43
5878,Ouvrier,Homme,2391.74107364091,50
5879,Ouvrier,Homme,2392.72030863692,41
5880,Ouvrier,Homme,2392.97899552311,42
5881,Ouvrier,Homme,2393.3306063903,40
5882,Ouvrier,Homme,2393.41892312412,41
5883,Ouvrier,Homme,2393.86512557557,45
5884,Ouvrier,Homme,2394.40805614808,40
5885,Ouvrier,Homme,2394.77473057149,49
5886,Ouvrier,Homme,2396.09117575045,41
5887,Ouvrier,Homme,2396.40513463806,42
5888,Ouvrier,Homme,2396.94426995432,50
5889,Ouvrier,Homme,2397.39502795519,46
5890,Ouvrier,Homme,2398.34189179982,41
5891,Ouvrier,Homme,2398.87222752349,52
5892,Ouvrier,Homme,2399.44612532845,41
5893,Ouvrier,Homme,2400.05369798786,41
5894,Ouvrier,Homme,2400.18050845898,42
5895,Ouvrier,Homme,2400.83996346777,48
5896,Ouvrier,Homme,2400.84913951565,39
5897,Ouvrier,Homme,2401.29781847059,51
5898,Ouvrier,Homme,2401.43183491057,50
5899,Ouvrier,Homme,2402.09044374385,52
5900,Ouvrier,Homme,2402.16410421671,39
5901,Ouvrier,Homme,2403.22131425358,39
5902,Ouvrier,Homme,2404.84715972898,50
5903,Ouvrier,Homme,2405.07861242789,45
5904,Ouvrier,Homme,2405.74177794576,38
5905,Ouvrier,Homme,2405.89804121135,47
5906,Ouvrier,Homme,2407.66853072815,45
5907,Ouvrier,Homme,2407.67946001978,48
5908,Ouvrier,Homme,2408.32297116611,47
5909,Ouvrier,Homme,2408.66515100663,41
5910,Ouvrier,Homme,2408.76255124883,44
5911,Ouvrier,Homme,2409.03577783643,43
5912,Ouvrier,Homme,2409.2019699331,43
5913,Ouvrier,Homme,2409.8910041156,48
5914,Ouvrier,Homme,2410.0295778156,39
5915,Ouvrier,Homme,2410.37462071586,51
5916,Ouvrier,Homme,2411.50246090109,44
5917,Ouvrier,Homme,2411.68562733439,45
5918,Ouvrier,Homme,2413.62383810083,49
5919,Ouvrier,Homme,2414.24663328695,42
5920,Ouvrier,Homme,2414.99080554145,53
5921,Ouvrier,Homme,2415.09607290979,48
5922,Ouvrier,Homme,2415.10364090654,42
5923,Ouvrier,Homme,2415.21104825337,53
5924,Ouvrier,Homme,2416.63314886334,47
5925,Ouvrier,Homme,2416.64177680018,51
5926,Ouvrier,Homme,2416.69911390962,47
5927,Ouvrier,Homme,2416.8150902006,46
5928,Ouvrier,Homme,2418.79673272657,43
5929,Ouvrier,Homme,2418.95823607098,49
5930,Ouvrier,Homme,2420.58095500681,52
5931,Ouvrier,Homme,2420.72869478351,52
5932,Ouvrier,Homme,2421.26777510636,42
5933,Ouvrier,Homme,2421.88374292698,48
5934,Ouvrier,Homme,2422.14181554152,40
5935,Ouvrier,Homme,2422.32438944762,52
5936,Ouvrier,Homme,2422.5646962715,49
5937,Ouvrier,Homme,2422.92561750705,42
5938,Ouvrier,Homme,2423.3697496447,48
5939,Ouvrier,Homme,2424.23897978092,52
5940,Ouvrier,Homme,2425.20185332096,39
5941,Ouvrier,Homme,2426.31522701273,52
5942,Ouvrier,Homme,2426.55922295346,45
5943,Ouvrier,Homme,2427.82219147994,49
5944,Ouvrier,Homme,2427.91099129737,46
5945,Ouvrier,Homme,2429.95232716121,40
5946,Ouvrier,Homme,2429.9702138017,40
5947,Ouvrier,Homme,2430.26326879233,39
5948,Ouvrier,Homme,2430.83381726241,46
5949,Ouvrier,Homme,2432.03366946498,50
5950,Ouvrier,Homme,2432.85380453002,53
5951,Ouvrier,Homme,2432.89232794327,40
5952,Ouvrier,Homme,2433.48916027724,49
5953,Ouvrier,Homme,2433.78393174578,46
5954,Ouvrier,Homme,2433.78469109827,46
5955,Ouvrier,Homme,2434.2940107117,46
5956,Ouvrier,Homme,2435.10065363636,51
5957,Ouvrier,Homme,2435.95983482767,50
5958,Ouvrier,Homme,2436.39750796025,41
5959,Ouvrier,Homme,2438.08183915081,45
5960,Ouvrier,Homme,2440.00037840931,51
5961,Ouvrier,Homme,2440.26166172347,53
5962,Ouvrier,Homme,2441.00269673218,49
5963,Ouvrier,Homme,2441.35404119916,46
5964,Ouvrier,Homme,2441.62525587686,40
5965,Ouvrier,Homme,2441.65599265799,51
5966,Ouvrier,Homme,2442.11462249955,43
5967,Ouvrier,Homme,2443.44194598681,45
5968,Ouvrier,Homme,2443.6869317769,41
5969,Ouvrier,Homme,2443.77216273553,48
5970,Ouvrier,Homme,2444.25156900151,48
5971,Ouvrier,Homme,2445.30022924848,48
5972,Ouvrier,Homme,2445.6023730827,48
5973,Ouvrier,Homme,2446.74221709063,49
5974,Ouvrier,Homme,2449.06952141722,47
5975,Ouvrier,Homme,2449.4586099266,52
5976,Ouvrier,Homme,2449.47234326533,42
5977,Ouvrier,Homme,2450.56223906855,46
5978,Ouvrier,Homme,2450.62596617395,42
5979,Ouvrier,Homme,2450.67430183995,50
5980,Ouvrier,Homme,2451.34190606296,52
5981,Ouvrier,Homme,2451.91583637917,52
5982,Ouvrier,Homme,2452.56747193172,51
5983,Ouvrier,Homme,2453.30737612899,49
5984,Ouvrier,Homme,2453.38497867446,50
5985,Ouvrier,Homme,2453.48286244262,43
5986,Ouvrier,Homme,2453.88275147524,48
5987,Ouvrier,Homme,2453.89986727625,41
5988,Ouvrier,Homme,2454.98136305366,42
5989,Ouvrier,Homme,2455.09541915034,43
5990,Ouvrier,Homme,2455.29441477897,52
5991,Ouvrier,Homme,2455.41845660496,43
5992,Ouvrier,Homme,2455.95903192006,50
5993,Ouvrier,Homme,2456.04111886857,48
5994,Ouvrier,Homme,2456.172404875,48
5995,Ouvrier,Homme,2456.4341914407,51
5996,Ouvrier,Homme,2457.11793413442,47
5997,Ouvrier,Homme,2457.5984693239,43
5998,Ouvrier,Homme,2457.64191384127,53
5999,Ouvrier,Homme,2458.46200777296,46
6000,Ouvrier,Homme,2458.58550067401,49
6001,Ouvrier,Homme,2458.77420174342,51
6002,Ouvrier,Homme,2459.10343565749,47
6003,Ouvrier,Homme,2460.24130813337,43
6004,Ouvrier,Homme,2460.70902498667,48
6005,Ouvrier,Homme,2462.58496076367,53
6006,Ouvrier,Homme,2463.73205589649,46
6007,Ouvrier,Homme,2463.74710376056,49
6008,Ouvrier,Homme,2464.36959453137,46
6009,Ouvrier,Homme,2464.52244734027,54
6010,Ouvrier,Homme,2464.75122017774,42
6011,Ouvrier,Homme,2465.04668827117,43
6012,Ouvrier,Homme,2465.15572082119,42
6013,Ouvrier,Homme,2465.27914719595,53
6014,Ouvrier,Homme,2466.0313458274,42
6015,Ouvrier,Homme,2466.47968332431,51
6016,Ouvrier,Homme,2467.48899951431,51
6017,Ouvrier,Homme,2467.58696934542,47
6018,Ouvrier,Homme,2467.76977157167,42
6019,Ouvrier,Homme,2469.22522782967,54
6020,Ouvrier,Homme,2469.66539681563,46
6021,Ouvrier,Homme,2470.26203914476,53
6022,Ouvrier,Homme,2472.00245032353,46
6023,Ouvrier,Homme,2472.48694300099,48
6024,Ouvrier,Homme,2472.5693437158,45
6025,Ouvrier,Homme,2472.58977288721,49
6026,Ouvrier,Homme,2473.08686021543,49
6027,Ouvrier,Homme,2473.34498293633,48
6028,Ouvrier,Homme,2473.64173322693,43
6029,Ouvrier,Homme,2473.99567150062,50
6030,Ouvrier,Homme,2474.7148965749,50
6031,Ouvrier,Homme,2474.88014343563,49
6032,Ouvrier,Homme,2474.88155901401,43
6033,Ouvrier,Homme,2474.9869385391,47
6034,Ouvrier,Homme,2475.61283177035,49
6035,Ouvrier,Homme,2475.91528876206,52
6036,Ouvrier,Homme,2476.20808326395,44
6037,Ouvrier,Homme,2476.87952654748,51
6038,Ouvrier,Homme,2476.99570414258,52
6039,Ouvrier,Homme,2477.25167145496,43
6040,Ouvrier,Homme,2477.44058259894,54
6041,Ouvrier,Homme,2477.5405493081,43
6042,Ouvrier,Homme,2477.65417758134,51
6043,Ouvrier,Homme,2478.20995042859,45
6044,Ouvrier,Homme,2478.3645359708,48
6045,Ouvrier,Homme,2479.60425172176,47
6046,Ouvrier,Homme,2480.77325178126,51
6047,Ouvrier,Homme,2482.15119227947,41
6048,Ouvrier,Homme,2483.30844027422,44
6049,Ouvrier,Homme,2485.09510818691,50
6050,Ouvrier,Homme,2486.74508811041,52
6051,Ouvrier,Homme,2487.32777600865,50
6052,Ouvrier,Homme,2488.28119522706,45
6053,Ouvrier,Homme,2488.47677721958,50
6054,Ouvrier,Homme,2488.95961054597,51
6055,Ouvrier,Homme,2489.78158784686,46
6056,Ouvrier,Homme,2491.28778643902,45
6057,Ouvrier,Homme,2491.80352238955,46
6058,Ouvrier,Homme,2492.20062267449,46
6059,Ouvrier,Homme,2493.1809871296,46
6060,Ouvrier,Homme,2493.48608679042,42
6061,Ouvrier,Homme,2494.31394361117,48
6062,Ouvrier,Homme,2494.62194272875,56
6063,Ouvrier,Homme,2495.16085758339,45
6064,Ouvrier,Homme,2495.39375044638,44
6065,Ouvrier,Homme,2496.44327051651,51
6066,Ouvrier,Homme,2497.11728715269,55
6067,Ouvrier,Homme,2498.0243425524,44
6068,Ouvrier,Homme,2498.07616657992,52
6069,Ouvrier,Homme,2499.90205799846,43
6070,Ouvrier,Homme,2499.99818171912,43
6071,Ouvrier,Homme,2501.04925180383,55
6072,Ouvrier,Homme,2501.50813738874,45
6073,Ouvrier,Homme,2501.6238253814,50
6074,Ouvrier,Homme,2502.95598623255,43
6075,Ouvrier,Homme,2503.54794083896,44
6076,Ouvrier,Homme,2504.40801409102,43
6077,Ouvrier,Homme,2504.70339249797,52
6078,Ouvrier,Homme,2504.93018686422,45
6079,Ouvrier,Homme,2505.7718853539,55
6080,Ouvrier,Homme,2506.54866607204,49
6081,Ouvrier,Homme,2507.99944114238,44
6082,Ouvrier,Homme,2508.35788142582,54
6083,Ouvrier,Homme,2509.06745483693,45
6084,Ouvrier,Homme,2509.81758007761,45
6085,Ouvrier,Homme,2509.93451643097,44
6086,Ouvrier,Homme,2510.38602911036,45
6087,Ouvrier,Homme,2510.55617850893,54
6088,Ouvrier,Homme,2511.06993966105,50
6089,Ouvrier,Homme,2512.62512002212,44
6090,Ouvrier,Homme,2513.16108211499,43
6091,Ouvrier,Homme,2513.23831849552,49
6092,Ouvrier,Homme,2515.43652833415,42
6093,Ouvrier,Homme,2515.52092472329,46
6094,Ouvrier,Homme,2518.23843648647,51
6095,Ouvrier,Homme,2518.42558496697,46
6096,Ouvrier,Homme,2519.0203366518,52
6097,Ouvrier,Homme,2520.75941154199,45
6098,Ouvrier,Homme,2521.68234705416,48
6099,Ouvrier,Homme,2523.78061118696,47
6100,Ouvrier,Homme,2523.82064696459,46
6101,Ouvrier,Homme,2524.17936586333,50
6102,Ouvrier,Homme,2525.53706555512,54
6103,Ouvrier,Homme,2526.02731034406,47
6104,Ouvrier,Homme,2526.90876842179,42
6105,Ouvrier,Homme,2527.17501878577,45
6106,Ouvrier,Homme,2527.21178246001,48
6107,Ouvrier,Homme,2527.3663675692,50
6108,Ouvrier,Homme,2527.84860467582,50
6109,Ouvrier,Homme,2527.95536489297,50
6110,Ouvrier,Homme,2529.65310690666,44
6111,Ouvrier,Homme,2530.28727980667,51
6112,Ouvrier,Homme,2530.72508886911,47
6113,Ouvrier,Homme,2531.1293396638,54
6114,Ouvrier,Homme,2531.69099749147,51
6115,Ouvrier,Homme,2532.75015749471,55
6116,Ouvrier,Homme,2532.9614316195,49
6117,Ouvrier,Homme,2533.31048972899,55
6118,Ouvrier,Homme,2534.6736388696,48
6119,Ouvrier,Homme,2534.82714090118,50
6120,Ouvrier,Homme,2535.61644111747,54
6121,Ouvrier,Homme,2537.79778888629,51
6122,Ouvrier,Homme,2537.91574062417,50
6123,Ouvrier,Homme,2538.26579940812,51
6124,Ouvrier,Homme,2539.27173189675,54
6125,Ouvrier,Homme,2540.31476757228,46
6126,Ouvrier,Homme,2540.35767845441,47
6127,Ouvrier,Homme,2540.90362452438,45
6128,Ouvrier,Homme,2540.94097263928,55
6129,Ouvrier,Homme,2541.10564232772,50
6130,Ouvrier,Homme,2541.93487117489,51
6131,Ouvrier,Homme,2542.55387527754,47
6132,Ouvrier,Homme,2542.67356466804,57
6133,Ouvrier,Homme,2542.81397046629,57
6134,Ouvrier,Homme,2542.85030739695,50
6135,Ouvrier,Homme,2543.31513933238,45
6136,Ouvrier,Homme,2544.81585548378,49
6137,Ouvrier,Homme,2545.2154091378,50
6138,Ouvrier,Homme,2545.26289337175,46
6139,Ouvrier,Homme,2545.80838228782,52
6140,Ouvrier,Homme,2546.5152412711,53
6141,Ouvrier,Homme,2546.64693278033,55
6142,Ouvrier,Homme,2547.05290240507,51
6143,Ouvrier,Homme,2547.21581560119,56
6144,Ouvrier,Homme,2547.49850950004,54
6145,Ouvrier,Homme,2548.74128178784,45
6146,Ouvrier,Homme,2550.27403100481,50
6147,Ouvrier,Homme,2551.56941201473,53
6148,Ouvrier,Homme,2551.73361579914,54
6149,Ouvrier,Homme,2553.17614337424,46
6150,Ouvrier,Homme,2553.61933872703,54
6151,Ouvrier,Homme,2554.24114905114,50
6152,Ouvrier,Homme,2554.36756987088,48
6153,Ouvrier,Homme,2555.69554481805,50
6154,Ouvrier,Homme,2556.50835618536,52
6155,Ouvrier,Homme,2556.67903583765,48
6156,Ouvrier,Homme,2557.00823335448,49
6157,Ouvrier,Homme,2557.27033883336,50
6158,Ouvrier,Homme,2557.87683330624,57
6159,Ouvrier,Homme,2557.94755257376,53
6160,Ouvrier,Homme,2559.08915546403,57
6161,Ouvrier,Homme,2560.36703803531,50
6162,Ouvrier,Homme,2561.51359631789,47
6163,Ouvrier,Homme,2561.5674982939,52
6164,Ouvrier,Homme,2561.76419756613,46
6165,Ouvrier,Homme,2562.68651401036,47
6166,Ouvrier,Homme,2563.51838184755,47
6167,Ouvrier,Homme,2565.56165772211,44
6168,Ouvrier,Homme,2565.7432593347,52
6169,Ouvrier,Homme,2567.11867574092,49
6170,Ouvrier,Homme,2567.46916658129,51
6171,Ouvrier,Homme,2567.99849258845,49
6172,Ouvrier,Homme,2571.28591102072,56
6173,Ouvrier,Homme,2571.38209695258,51
6174,Ouvrier,Homme,2571.61653631888,54
6175,Ouvrier,Homme,2571.81418234684,58
6176,Ouvrier,Homme,2572.69912264577,51
6177,Ouvrier,Homme,2573.07742885483,49
6178,Ouvrier,Homme,2575.23028225058,56
6179,Ouvrier,Homme,2575.67145972296,46
6180,Ouvrier,Homme,2576.97016968508,54
6181,Ouvrier,Homme,2577.03802651418,57
6182,Ouvrier,Homme,2578.10175267681,44
6183,Ouvrier,Homme,2578.88631421927,48
6184,Ouvrier,Homme,2578.90215027677,51
6185,Ouvrier,Homme,2580.2628985993,52
6186,Ouvrier,Homme,2581.05933409978,51
6187,Ouvrier,Homme,2581.18641627316,50
6188,Ouvrier,Homme,2582.22862059498,54
6189,Ouvrier,Homme,2582.40257704802,52
6190,Ouvrier,Homme,2582.42519906011,55
6191,Ouvrier,Homme,2583.22071039668,50
